RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022
1290,181,Orange County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,71,1362.531918,1377.194206,1389.189522,1410.415437,1405.757201,1397.912943,1394.444478,1402.925558,1417.67262,1425.965051,1433.108179,1435.233052,1434.511537,1442.559808,1452.95353,1456.439771,1445.317678,1433.32065,1434.941747,1438.787916,1442.790757,1457.178393,1468.700158,1481.57783,1479.147037,1493.102908,1493.189933,1500.330994,1494.042712,1493.088301,1496.402628,1498.977929,1514.195549,1520.700587,1541.397082,1540.314154,1552.217501,1551.396776,1554.504405,1557.335386,1562.477512,1564.743096,1562.69745,1558.474182,1565.420022,1583.23491,1594.967907,1601.926486,1603.31997,1622.980497,1628.088933,1630.886894,1622.702157,1627.978311,1632.369865,1632.328407,1641.537979,1636.319605,1642.948188,1646.820429,1674.629534,1685.975323,1688.476424,1676.926138,1690.99496,1707.239627,1726.567081,1724.573837,1740.048512,1758.996901,1801.820261,1801.832079,1813.664989,1809.819978,1835.029381,1855.948215,1882.434656,1915.058308,1963.71831,2003.084802,2015.329412,2010.233384,2000.741575,2064.183678,2082.211697,2139.436801,2126.068402,2155.460813,2154.445311,2142.935434,2140.401476,2138.892353
904,182,Butler County,county,OH,OH,"Cincinnati, OH-KY-IN",39,17,1083.405346,1095.525729,1095.172055,1099.969792,1099.919813,1102.799967,1104.575049,1101.302776,1106.341642,1104.409516,1113.03779,1110.505182,1118.540143,1118.066773,1125.561479,1126.039061,1121.659193,1122.199657,1123.797122,1127.915806,1132.595773,1139.433996,1150.008115,1151.074393,1151.415006,1157.799747,1159.210659,1163.835732,1158.710624,1157.769378,1156.108501,1157.835108,1163.817426,1176.492977,1186.111218,1187.98311,1180.912649,1177.189728,1180.989117,1188.447184,1192.550087,1196.697485,1193.063664,1195.223391,1199.749914,1207.117489,1207.931515,1219.721026,1228.438307,1238.578737,1235.01338,1239.582167,1241.157417,1243.776718,1245.114097,1246.128915,1248.000816,1243.890973,1254.357444,1268.296161,1280.520793,1287.91629,1281.887672,1279.534506,1267.06312,1274.23617,1284.938665,1295.53227,1302.349276,1304.656482,1326.049507,1337.595204,1359.96301,1364.101037,1381.084752,1396.509573,1421.369731,1434.517079,1442.188636,1460.099097,1483.440942,1510.657316,1521.106674,1535.32557,1545.137859,1562.233041,1588.58712,1625.030703,1651.693644,1653.255799,1636.722711,1618.360503
1712,183,Forsyth County,county,NC,NC,"Winston-Salem, NC",37,67,976.7951529,976.2917841,986.2371397,996.3121986,1005.798054,1011.37265,1006.238127,1007.735047,1002.277436,1001.223737,1000.019523,1005.257522,1009.358606,1013.702731,1019.92532,1018.25148,1023.891774,1027.679511,1031.101235,1028.707632,1027.079438,1028.854344,1031.529178,1033.125975,1041.928137,1047.834558,1060.600749,1065.867353,1069.362381,1071.545745,1073.591511,1078.114126,1076.956918,1068.584135,1070.606958,1077.042152,1089.669048,1094.245997,1103.876884,1107.921394,1110.927721,1114.872466,1119.636361,1121.569811,1123.628994,1126.298837,1135.652381,1142.912003,1149.894676,1152.768861,1163.653194,1171.162897,1176.597117,1178.614849,1177.360004,1184.205823,1184.245006,1186.293207,1191.378192,1198.130566,1204.617856,1198.754347,1201.078116,1211.943424,1234.402808,1255.209218,1264.746547,1268.886601,1274.816612,1286.370304,1295.985273,1299.32032,1310.86332,1327.042423,1353.265209,1378.095653,1404.853581,1430.847213,1449.626427,1463.829505,1484.277255,1486.574152,1498.230155,1512.500475,1530.497057,1542.697176,1553.862945,1573.032118,1588.581148,1597.013408,1620.09735,1634.609491
231,184,Lane County,county,OR,OR,"Eugene-Springfield, OR",41,39,1021.355248,1027.933439,1042.708441,1047.849344,1049.873458,1047.631968,1048.531259,1053.92023,1059.436628,1069.731612,1078.069861,1080.917607,1080.633442,1074.075858,1083.688132,1094.412197,1110.525868,1116.426346,1121.820651,1135.254579,1138.081766,1141.230601,1139.237567,1144.143712,1146.413234,1149.778922,1157.008844,1171.340861,1178.224912,1181.568618,1185.635674,1191.929062,1197.521786,1209.156215,1222.871361,1234.030755,1223.292928,1218.936708,1227.555339,1248.188881,1252.424413,1261.26125,1265.380357,1272.343323,1282.604532,1280.247611,1288.67156,1285.029737,1290.181574,1300.121751,1309.263177,1322.761643,1325.482443,1335.122604,1337.558495,1338.570663,1336.792919,1342.252717,1348.310958,1358.673023,1360.685264,1359.817876,1352.888793,1355.683939,1356.826877,1369.864251,1382.661792,1399.526513,1407.196317,1402.741459,1411.341058,1421.650947,1425.580087,1431.078605,1451.566663,1497.40603,1529.185905,1555.836693,1579.823973,1606.079043,1602.971328,1595.823133,1589.911664,1596.797211,1618.201523,1654.299391,1722.910395,1768.889861,1789.046966,1775.275524,1757.031384,1765.306377
367,185,Allen County,county,IN,IN,"Fort Wayne, IN",18,3,772.2775322,767.7747742,773.277703,778.8873125,791.4982077,793.0801973,785.6056596,779.9646853,778.4561183,782.9444975,791.3972563,797.1408773,800.1362295,793.8729021,793.3789706,794.3913963,807.2862155,808.8662647,810.327162,803.5051976,805.9747302,806.9027109,806.3783677,805.959479,811.6213135,810.8451778,811.602089,811.986976,822.7497073,828.2027198,828.8326342,829.7476663,832.6912736,836.104482,842.5880974,846.5414134,851.1403088,844.7362839,847.1005768,849.2512608,862.7742189,863.988951,866.8783489,864.5563225,868.0985513,871.8082983,876.5960781,877.3584934,879.078783,875.7171683,877.6491502,880.348284,888.3563946,892.7389221,897.8277945,903.912582,906.5497735,906.3279435,907.1114191,912.7256301,913.5317781,909.9623309,909.4444965,907.2208161,914.105149,922.4976709,926.899216,932.7348816,932.1059031,941.3235144,940.0690475,944.9939127,951.2247477,967.3711131,986.6317767,,,1031.366873,1044.108856,1059.896578,1070.043808,1085.996662,1091.198665,1106.57848,1122.619626,1146.374054,1160.590752,1162.242787,1159.187475,1158.799986,1165.515938,1164.994768
730,186,Stark County,county,OH,OH,"Canton-Massillon, OH",39,151,657.6927318,658.1055832,683.286937,686.8810751,693.5851434,677.9379019,678.1892296,683.6652687,684.458499,684.4292124,680.7732087,684.8769447,685.7107972,686.6057713,685.8981808,689.695968,688.3060819,687.58938,689.3096524,693.171903,693.5833864,687.8376443,685.332165,688.3394701,692.5379169,694.7794206,697.7794801,704.7852805,701.4469514,704.5955876,707.3800273,715.7547911,719.1418532,713.9412139,713.6405481,712.0322311,718.49257,718.2910578,720.8374631,720.2720377,724.3049585,726.9952214,732.673815,734.9458689,735.9195367,733.3160363,734.0666096,739.1038439,741.1808769,742.394524,741.5624616,741.7562636,743.6414099,747.7805665,751.2292282,754.6143402,761.7372852,759.4961865,762.0468735,762.1836295,767.5026639,769.7091621,768.8478556,769.8766746,775.8517547,776.8504125,791.1566609,797.7108136,806.9205982,820.3572489,825.5245789,834.7750698,823.4058837,825.1949981,826.1242916,819.7740941,827.8136031,841.1483504,861.5297854,873.4412725,884.3599225,894.072559,892.2677007,888.3851093,903.7364194,916.8924732,931.5253032,943.40957,963.8992339,977.206984,987.5225083,978.5850935
1638,187,Collier County,county,FL,FL,"Naples-Marco Island, FL",12,21,1578.892537,1585.68788,1608.446755,1631.287618,1643.38325,1631.500412,1634.932383,1642.401932,1662.228339,1675.421839,1699.839707,1710.783377,1714.281508,1705.118829,1709.853869,1702.484919,1721.040384,1721.728979,1737.705486,1727.284759,1727.284795,1714.143288,1732.099182,1739.768755,1753.74338,1758.754678,1782.447573,1797.8104,1816.147336,1822.527923,1818.154963,1794.66567,1767.979979,1767.783466,1789.679566,1817.75918,1841.567065,1848.351134,1869.141726,1871.262319,1874.170679,1869.404899,1869.526705,1881.330556,1878.557338,1887.598697,1896.543922,1908.738724,1921.244322,1922.863357,1935.597493,1926.429518,1937.300344,1939.321964,1960.067567,1973.705652,1947.883449,1937.061537,1953.053302,1995.094425,2012.267197,1992.516225,1977.411033,1981.472907,2000.051154,2026.74601,2049.640608,2070.212625,2061.526365,2053.252791,2054.143957,2069.608412,2109.335503,2158.617887,2224.729649,2275.947581,,2480.367256,2645.533429,2715.619778,2840.384379,2885.052129,2963.868625,2946.906425,2973.856077,2987.4159,3030.398247,3049.583968,3083.837671,3038.49795,3066.593366,3096.510278
1201,188,Mercer County,county,NJ,NJ,"Trenton-Princeton, NJ",34,21,1759.470567,1755.777615,1765.895058,1763.69352,1768.926194,1777.034171,1773.045927,1771.893535,1746.998573,1754.21704,1758.067863,1776.866289,1785.01528,1791.981093,1798.849303,1800.681339,1809.802561,1815.053399,1811.294516,1801.211404,1799.64161,1805.740994,1823.184458,1828.576764,1839.180012,1828.520912,1836.432004,1836.21938,1838.974759,1837.183203,1833.933399,1832.701367,1838.685814,1845.626015,1848.336613,1856.132823,1863.610712,1875.771948,1871.888361,1872.853336,1875.388211,1883.818325,1886.499939,1883.407703,1874.508198,1886.939552,1889.405093,1908.733037,1900.328922,1903.703526,1907.874773,1910.946602,1915.830402,1910.199,1920.342559,1932.82928,1934.949494,1937.794133,1943.324422,1955.884513,1971.203613,1965.544924,1961.045394,1948.257808,1940.30426,1949.363507,1962.820636,1990.371373,2002.396719,2001.938927,2010.124506,2023.790537,2047.9333,2050.771418,2063.526148,2064.37022,2096.291872,2114.891701,2141.756306,2148.511274,2175.94225,2219.221282,2232.840177,2269.328815,2274.021538,2305.950464,2280.519651,2309.400379,2324.328637,2378.790986,2386.048115,2405.02906
2869,189,Washtenaw County,county,MI,MI,"Ann Arbor, MI",26,161,1436.064231,1433.621186,1445.910919,1454.739926,1468.104626,1459.255057,1462.418499,1462.869446,1477.065974,1482.09865,1489.208254,1483.864088,1467.995389,1465.307067,1479.859132,1491.224218,1498.958606,1503.865669,1518.118359,1523.176678,1528.852382,1525.869684,1532.797985,1536.658226,1539.700958,1537.662498,1553.281343,1568.455536,1576.122633,1572.696883,1574.510725,1575.097325,1583.022788,1583.14309,1593.892012,1594.574547,1603.117643,1609.631147,1627.492875,1631.507072,1633.626429,1631.835411,1629.377053,1624.52354,1631.498511,1631.470731,1639.505459,1652.890431,1665.505261,1681.794251,1684.847511,1690.411426,1678.939257,1675.3429,1672.166676,1679.923691,1682.044357,1680.084137,1687.309228,1697.917632,1718.111793,1706.252972,1697.792024,1680.783925,1682.965582,1687.069056,1685.510811,1691.136407,1695.693673,1698.885208,1705.320572,1733.593604,1747.775604,1767.104324,1750.855517,1774.926203,1800.119064,1841.310209,1867.265098,1859.989517,1871.798981,1892.4154,1928.270128,1939.114984,1948.662236,1970.916307,2002.853558,2026.164984,2058.889322,2085.014192,2097.220584,2073.809117
1146,190,Lehigh County,county,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",42,77,1211.687068,1216.276561,1215.306013,1224.696525,1224.169298,1221.517595,1223.224496,1232.339733,1245.632391,1241.536728,1235.750477,1247.040733,1253.951241,1259.816225,1249.63457,1249.131152,1261.463884,1252.387372,1264.422601,1255.791786,1269.029496,1261.359214,1262.515748,1262.274795,1268.217439,1276.339526,1276.379174,1286.009364,1285.875878,1290.21377,1291.637599,1296.978237,1308.671678,1310.422851,1315.603662,1310.995813,1310.909854,1313.781123,1320.484228,1329.075603,1332.648301,1334.529536,1344.491567,1343.183373,1358.106364,1350.51357,1350.399086,1341.132974,1347.602831,1360.012449,1372.420461,1382.918537,1388.598688,1385.468143,1393.564276,1397.563127,1406.93975,1403.680936,1410.948671,1409.170115,1411.131402,1404.310214,1406.576544,1410.580086,1417.835087,1429.381358,1444.236662,1471.358945,1493.106266,1505.034578,1502.886067,1511.493602,1525.179555,1550.609593,1588.19324,1630.917432,1678.188274,1704.86315,1727.666525,1738.489572,1748.580852,1755.371356,1783.079828,1802.509565,1823.683205,1817.976401,1827.88578,1835.613809,1850.519652,1841.032064,1839.577012,1817.35512
1894,191,Madison County,county,AL,AL,"Huntsville, AL",1,89,910.7443291,915.3084334,915.5743475,915.9879288,912.9289484,913.6457862,911.7593916,918.1031792,919.4404942,924.0141917,926.0378492,932.7975027,935.6528228,934.5306991,933.3934422,930.9936976,932.5906515,933.4140835,936.0917508,938.6080998,939.6313618,941.9517285,942.2395822,951.5219519,954.7684719,960.1662931,964.0756651,964.6504717,967.928881,964.9801896,968.8939625,971.4262565,977.8318317,977.0830237,984.2686834,987.548464,997.0605456,1000.375846,1007.646674,1015.293967,1015.510062,1021.134936,1023.608992,1037.239126,1043.883261,1051.870529,1051.516632,1054.619708,1058.024449,1065.493212,1075.679658,1085.975293,1090.185508,1096.181242,1105.281186,1121.259034,1128.292212,1137.632622,1143.499421,1159.689416,1167.732159,1166.51949,1166.383983,1173.145498,1198.977408,1218.001667,1225.220542,1238.069347,1249.523252,1275.003017,1283.794735,1302.038005,1305.527746,1325.432328,1342.354371,1369.031106,1388.196611,1405.570752,1419.017666,1427.781436,1434.402113,1460.029538,1485.07538,1497.851858,1499.566008,1500.95565,1517.001543,1523.101231,1526.166854,1523.043515,1516.877328,1532.633594
1272,192,Nueces County,county,TX,TX,"Corpus Christi, TX",48,355,1148.541268,1142.674578,1148.500099,1147.998166,1153.159629,1143.239384,1141.761409,1149.273098,1165.41609,1164.191874,1161.413292,1163.784661,1163.598328,1158.263721,1141.395189,1123.377893,1129.752843,1131.131735,1149.705478,1145.621914,1160.37672,1152.287839,1150.971632,1143.924217,1143.751667,1139.037585,1143.413668,1156.065282,1158.079735,1156.204333,1153.724538,1162.678506,1173.078389,1171.685808,1167.417455,1162.704366,1155.890976,1150.221481,1158.810261,1183.109646,1199.353284,1193.425682,1178.50691,1184.105178,1190.762693,1186.340073,1180.064594,1179.530112,1186.340773,1186.169286,1186.623588,1191.187738,1196.642209,1196.538871,1191.587763,1189.396098,1191.38104,1188.874865,1203.329243,1213.199574,1223.002512,1207.874894,1199.052731,1199.784018,1214.480609,1225.793384,1230.81856,1235.361384,1240.986056,1247.35513,1246.015917,1257.0645,1268.656801,1285.262539,1297.589758,1319.170555,1352.938308,1385.543086,1392.858072,1398.805872,1390.713928,1402.837059,1397.160637,1408.271423,1393.068557,1397.288124,1398.03083,1420.238919,1423.678596,1425.493415,1420.224579,1421.496995
2323,193,Hamilton County,county,TN,TN,"Chattanooga, TN-GA",47,65,1007.825489,986.7210993,987.873436,981.0593044,985.7837947,977.7033497,974.1996321,990.6475708,997.0246862,994.9616758,996.7559458,1005.27887,1029.883948,1040.550651,1057.270647,1043.108879,1020.664812,1001.894168,1005.80558,1013.098536,1015.932779,1012.850626,1029.759782,1047.638122,1060.888135,1063.553182,1066.304153,1068.476975,1052.994474,1050.759127,1047.679834,1045.902434,1041.610683,1042.549316,1068.761847,1087.596159,1106.744903,1110.87832,1113.373766,1115.284605,1104.134461,1104.227053,1095.386413,1099.156226,1101.780302,1115.71877,1143.22241,1155.763798,1165.483407,1163.30952,1166.730235,1170.551646,1153.473493,1157.565068,1154.047428,1162.013006,1155.422771,1161.982678,1170.671828,1187.206769,1196.579225,1213.947275,1217.922289,1221.565865,1219.606964,1223.090078,1228.34375,1235.046151,1237.952903,1238.311147,1242.275685,1256.647277,1276.796026,1300.674575,1330.438294,1353.719949,1376.248608,1399.056363,1421.651709,1434.859312,1428.843077,1455.880457,1478.875182,1521.86878,1531.646971,1548.833333,1571.043425,1585.539211,1590.129305,1587.627533,1590.94163,1582.827015
2151,194,Brazoria County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,39,1259.495878,1257.94592,1261.966911,1286.015246,1281.506454,1285.638471,1290.809573,1281.886762,1276.994318,1271.561302,1294.078634,1308.142253,1291.854342,1292.86582,1296.90614,1315.174094,1308.293788,1301.064085,1299.5019,1285.925331,1289.958115,1282.545207,1304.535984,1312.895314,1310.29597,1318.507328,1314.676987,1319.835891,1307.510729,1300.551579,1305.471909,1296.596984,1301.86152,1305.616973,1336.976416,1343.746269,1326.449886,1323.528458,1322.440339,1339.152336,1331.894632,1328.018634,1323.577162,1316.823575,1326.619857,1327.965372,1344.73475,1344.119271,1337.013181,1337.101986,1326.963211,1340.866065,1346.459701,1361.300983,1365.260025,1362.61553,1358.675707,1358.168101,1377.698404,1390.88563,1370.379687,1360.123047,1345.544384,1356.534949,1353.333525,1369.827892,1381.914812,1385.964122,1377.632372,1365.473402,1371.972906,1369.276323,1376.908452,1389.067904,1417.946935,1448.820064,1479.280027,1504.014037,1517.766601,1517.503822,1521.8133,1535.118142,1535.343546,1551.338659,1549.1725,1575.868962,1569.573514,1574.561536,1577.053909,1582.094988,1593.204889,1590.217252
1161,195,Marion County,county,FL,FL,"Ocala, FL",12,83,904.9128466,911.7109307,911.9400811,916.1391402,917.9398498,924.1217813,924.7612876,925.5286324,930.0705886,938.2253674,941.4456019,941.7573909,955.1152274,965.5928331,971.7979246,964.4793093,959.9333202,961.3456783,968.6668762,974.4363269,984.9192861,986.7975243,992.3648884,993.6910282,999.3521712,1002.712085,1005.331447,1016.075793,1030.724485,1040.872738,1038.672865,1043.053384,1049.33564,1062.171008,1067.381853,1074.736314,1079.995371,1085.107035,1086.159525,1084.612517,1086.7348,1086.920394,1089.125624,1094.690547,1097.687527,1109.3921,1111.132979,1122.203124,1127.703418,1134.774043,1138.180243,1138.642349,1140.895716,1144.64391,1145.629814,1150.293247,1155.680607,1162.665487,1171.324682,1178.039923,1176.691227,1175.602222,1173.531004,1191.79135,1203.533308,1225.196196,1231.794715,1250.297417,1259.152676,1279.740056,1288.760083,1298.857084,1303.698683,1312.484303,1328.070964,1356.830986,1393.454443,1443.316365,1482.581533,1516.937563,1530.000725,1549.100975,1559.506573,1576.024678,1592.007516,1626.537318,1647.012517,1664.1852,1668.027874,1663.244009,1668.843707,1658.702253
3200,196,Westmoreland County,county,PA,PA,"Pittsburgh, PA",42,129,,,,,,,,,,,,,,,648.7112215,660.7160581,666.877353,659.1380545,649.3177785,659.2072607,667.0732502,659.8794382,653.5642513,645.0803626,654.1082572,658.8699389,669.5679806,679.9276144,682.7972948,677.7332564,664.8310356,670.6302952,673.4375689,682.152535,673.2299723,668.871,667.5728019,676.1270452,680.6091017,688.3816505,697.2754754,697.2902417,701.9480066,702.915444,709.5361755,708.8157819,704.7373114,695.7643714,702.0114518,698.4960104,703.9919261,725.5374598,738.0229136,746.1510061,732.5096253,735.9088154,737.9440264,732.0502412,730.644739,726.5107434,736.0848137,739.051806,745.7532411,750.6874086,755.8313717,754.5893085,753.8354507,759.1719889,772.91261,778.5973585,780.8374359,774.7767437,775.2596923,790.0260666,793.44197,799.8856172,758.0951953,773.7049715,784.9776778,842.086764,856.0965633,857.7568254,855.147455,836.1702394,845.0370738,850.6334502,873.6127214,874.968508,892.1446286,901.3060408,914.0337198,915.3804714
1957,197,Osceola County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,97,1208.425517,1221.342146,1227.92118,1234.218562,1230.254764,1240.534292,1246.095829,1255.270524,1257.258235,1261.71941,1264.718581,1273.021033,1277.637425,1286.055759,1288.079911,1284.858108,1288.172971,1290.367535,1300.374479,1306.164719,1315.40444,1321.184063,1323.3937,1333.4784,1346.29884,1357.315357,1355.683735,1354.500711,1357.670121,1368.888257,1370.290163,1392.330895,1400.070323,1422.285553,1421.329234,1436.235529,1438.837993,1440.598874,1438.630167,1443.52054,1446.720362,1463.562702,1469.754715,1485.124219,1489.407547,1500.049824,1503.896514,1506.756857,1513.497371,1521.418854,1524.386361,1521.317476,1521.595974,1529.68069,1543.775179,1553.041987,1551.852039,1545.600266,1541.537748,1550.036381,1558.008655,1555.586408,1545.48921,1542.188205,1547.540547,1562.916298,1573.500765,1585.686683,1590.646263,1607.088837,1626.852599,1639.768703,1643.082339,1659.064609,1678.802561,1717.488204,1759.665627,1817.603249,1861.909256,1909.091746,1953.706728,1997.116023,2011.227259,2021.721192,2042.532907,2082.480042,2113.128888,2137.08947,2161.543503,2172.624142,2160.692978,2150.898656
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,3,1235.48305,1245.129616,1245.719911,1251.208466,1250.761981,1259.466604,1270.29067,1278.202077,1268.649295,1265.229822,1258.966813,1276.698431,1276.166818,1282.272712,1285.66987,1290.183605,1294.746342,1295.109364,1304.995009,1310.995375,1306.895758,1305.293265,1311.543199,1328.339872,1342.857134,1348.030661,1345.944517,1348.487743,1355.42184,1361.362951,1373.257726,1362.94433,1364.792615,1355.686672,1368.012242,1377.790294,1387.041263,1391.0993,1397.074774,1402.447195,1404.004692,1409.343129,1416.015545,1423.995297,1414.760432,1423.341393,1423.05864,1445.968271,1445.390042,1461.885483,1464.107644,1475.199172,1470.369447,1477.928016,1482.683037,1491.562863,1489.410238,1497.52308,1500.523183,1507.413259,1508.466014,1514.411683,1516.289402,1513.991708,1510.927487,1514.396376,1527.124091,1541.67108,1550.653843,1556.296015,1565.8775,1564.463786,1575.676711,1587.401496,1601.080089,1604.296639,1615.05711,1638.234039,1662.090291,1668.679131,1674.402103,1664.886258,1666.320338,1684.93153,1683.301679,1684.24053,1679.865107,1712.834725,1732.985586,1740.273292,1736.336122,1737.557407
98,199,Bell County,county,TX,TX,"Killeen-Temple, TX",48,27,928.9956916,928.727268,927.3712282,927.7626375,927.2729568,928.9225798,930.067723,928.9200696,927.1673973,927.5529111,931.5374754,934.6283519,935.6317096,933.5879913,933.1734629,932.6404728,934.2788607,935.9768838,938.5391907,939.6284765,940.0219777,941.7092882,942.6727262,945.2307079,946.1358431,949.8208695,949.0341593,948.1192754,946.4352743,949.4667775,951.8096139,954.5837775,955.1446625,957.1518431,959.9057825,962.6229963,965.0665105,966.4999681,967.209597,967.9394786,968.1150433,970.7599,974.3035187,978.9199879,983.9191638,987.9249351,990.6927513,994.6071664,999.7961312,1006.925877,1012.579944,1018.447995,1023.29919,1027.160474,1028.153791,1029.10101,1029.804197,1032.238999,1035.201731,1039.831762,1039.622287,1039.126977,1042.390134,1053.459102,1067.335263,1080.736232,1098.038067,1114.225469,1126.205096,1131.794484,1134.97917,1140.713691,1149.668472,1177.32026,1208.388562,1251.500241,1281.908134,1317.474005,1337.112453,1359.872567,1372.553111,1391.245144,1392.482286,1390.306666,1390.318746,1409.129899,1429.214193,1443.469435,1453.861812,1458.237222,1460.223413,1443.232791
219,200,Lake County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,69,1159.580987,1157.278341,1171.538346,1170.075509,1182.580238,1184.480103,1191.387214,1207.060075,1203.061474,1211.559636,1213.208977,1222.594665,1212.262163,1202.263298,1217.541158,1223.379374,1241.640795,1237.513311,1252.131189,1260.289967,1241.774664,1246.113577,1247.605035,1277.01644,1279.907374,1281.431139,1310.619952,1313.681194,1321.487858,1316.079204,1322.212251,1329.239253,1326.86473,1333.892513,1337.490331,1351.505811,1352.528159,1348.996614,1366.527629,1370.604706,1384.969839,1378.301246,1394.446843,1412.46749,1435.116539,1434.582636,1435.83435,1432.125157,1437.165074,1434.150823,1448.634677,1447.432194,1458.037333,1460.968623,1480.678224,1497.595952,1511.343708,1514.628967,1513.331159,1522.853144,1524.743308,1528.485871,1522.010396,1515.923921,1518.952622,1520.022287,1534.997972,1537.327583,1549.655144,1555.511802,1572.326831,1583.939392,1597.962446,1622.548183,1649.450855,1678.050538,1706.071146,1744.771074,1797.937142,1847.734667,1903.26166,1948.051316,1981.694842,2009.823543,2020.771085,2041.965796,2060.213153,2065.992945,2075.079652,2094.903767,2108.819527,2104.931648
470,201,Davis County,county,UT,UT,"Ogden-Clearfield, UT",49,11,1081.791674,1077.813955,1078.931589,1082.366579,1078.993833,1092.52057,1098.386518,1107.398738,1095.612682,1097.51974,1109.242901,1124.410951,1130.266341,1133.225852,1131.382044,1156.111089,1159.575583,1168.466225,1158.880423,1151.429826,1156.313161,1154.055011,1182.523213,1185.33622,1195.846455,1190.306302,1193.74973,1196.264651,1205.389942,1221.706029,1233.612206,1238.460336,1230.043652,1242.345847,1251.186589,1262.51189,1257.932343,1260.732885,1263.046085,1274.287452,1277.675842,1290.611658,1280.030707,1296.302275,1297.046779,1322.767585,1318.625115,1320.911102,1320.250795,1325.440105,1330.721237,1339.579563,1349.525848,1353.908846,1360.850049,1370.628258,1378.010051,1378.079947,1375.778904,1381.553125,1385.420384,1381.852227,1375.325586,1376.444893,1386.417347,1400.790573,1418.879886,1433.372791,1453.617781,1463.168352,1475.880638,1468.132693,1467.246963,1471.610566,1503.723679,1545.157905,1592.159651,1620.186155,1652.130894,1674.229385,1702.047664,1727.610628,1742.989986,1759.779505,1769.177161,1785.672663,1800.408242,1826.7299,1824.30725,1835.245113,1823.605581,1853.238556
1849,202,Larimer County,county,CO,CO,"Fort Collins, CO",8,69,1271.315262,1263.362531,1240.944959,1255.546612,1282.265057,1316.957672,1309.023318,1319.711575,1305.162308,1334.622209,1345.83099,1350.416891,1340.117991,1316.626603,1315.429938,1318.097699,1333.744357,1353.259768,1345.514613,1345.906181,1325.34046,1357.996357,1362.600701,1376.181563,1360.143538,1356.511046,1347.313175,1348.67967,1360.582525,1381.98198,1382.885625,1387.639532,1381.270357,1402.893741,1406.819121,1407.442227,1401.517566,1396.634817,1398.808678,1403.013223,1415.67442,1429.269001,1425.654066,1435.852357,1429.455733,1456.141621,1464.342149,1474.193716,1466.597633,1453.418878,1447.374604,1450.237568,1461.65706,1475.992847,1479.414335,1483.823593,1477.2564,1492.277373,1505.083995,1509.939885,1498.444552,1487.538508,1487.038756,1500.88594,1504.944238,1514.050115,1512.946308,1522.947385,1523.150457,1544.599034,1543.011298,1548.437677,1532.303719,1546.388253,1563.298839,1598.634876,1621.431877,1649.581274,1671.64562,1698.581751,1708.779703,1729.360439,1729.35037,1737.81993,1727.244627,1736.188216,1749.984457,1783.620624,1797.604686,1812.817827,1819.807805,1834.851201
